id,ciudad,titulo,rating,precio
bookh_7331,Mallorca,Finca Hotel Rural Es Turó,4.5,199.62
bookh_7332,Mallorca,Finca Hotel Rural Predio Son Serra,4.3,175.5
bookh_7333,Mallorca,Finca Hotel Ses Cases Noves,4.7,197.0
bookh_7334,Mallorca,Finca Kelly,4.2,541.6
bookh_7335,Mallorca,Finca Kiana,4.7,1.63
bookh_7336,Mallorca,Finca L'hort Nou,4.5,805.6
bookh_7337,Mallorca,Finca La Pleta,4.8,1.95
bookh_7338,Mallorca,Finca Ladimora,4.2,235.81
bookh_7339,Mallorca,Finca Laurel,4.7,2.39
bookh_7340,Mallorca,Finca Linda,4.5,589.0
bookh_7341,Mallorca,Finca Llonguet,4.4,1.16
bookh_7342,Mallorca,Finca Llum,4.9,2.11
bookh_7343,Mallorca,Finca Mafedo,4.8,613.61
bookh_7344,Mallorca,Finca Mar des Teix,4.2,1.59
bookh_7345,Mallorca,Finca Marina Pollença,1.0,1.22
bookh_7346,Mallorca,Finca Na Blanca,4.8,5.13
bookh_7347,Mallorca,Finca Na Palada,4.9,573.0
bookh_7348,Mallorca,Finca Na Penyal 7,4.2,441.0
bookh_7349,Mallorca,Finca Padre Ref258,4.2,1.87
bookh_7350,Mallorca,Finca Perello,4.4,2.81
bookh_7351,Mallorca,Finca Pollentia,5.0,1.3
bookh_7352,Mallorca,Finca Port Vert,4.8,1.52
bookh_7353,Mallorca,Finca Rafal,4.0,3.48
bookh_7354,Mallorca,"Finca Ratxo Hotel, member of Melia Collection",4.6,248.5
bookh_7355,Mallorca,Finca s'Almudaina Farm Finca Villa 12p ETV1135,4.2,603.0
bookh_7356,Mallorca,Finca S'Hort de Conies,5.0,4.82
bookh_7357,Mallorca,Finca Sa Bastida Luxury Retreat & Spa Adults Only - Over 14,4.8,420.0
bookh_7358,Mallorca,Finca Sa Canova Agroturismo,4.7,183.0
bookh_7359,Mallorca,Finca Sa Cova Vella,4.8,141.0
bookh_7360,Mallorca,Finca Sa Duaia de Dalt,4.0,123.5
bookh_7361,Mallorca,Finca Sa Murtera,4.2,1.7
bookh_7362,Mallorca,Finca Sa Pedrera d'es Turó,4.4,689.77
bookh_7363,Mallorca,Finca Sa Plana,4.0,2.69
bookh_7364,Mallorca,Finca Sa Pova,4.5,2.55
bookh_7365,Mallorca,Finca Sa Pradera,4.0,1.84
bookh_7366,Mallorca,Finca Sa Punta,3.7,1.31
bookh_7367,Mallorca,Finca Sa Real,4.7,1.67
bookh_7368,Mallorca,FINCA SA SINI,4.5,243.0
bookh_7369,Mallorca,Finca Sanau,5.0,1.49
bookh_7370,Mallorca,Finca Sant Blai Nou,4.2,2.16
bookh_7371,Mallorca,Finca Santa Lucia,4.2,1.54
bookh_7372,Mallorca,Finca Sarabo,4.2,2.46
bookh_7373,Mallorca,"Finca Serena Mallorca, Small Luxury Hotels",4.5,585.14
bookh_7374,Mallorca,Finca Ses Coves,5.0,482.54
bookh_7375,Mallorca,Finca Ses Fontanelles,4.1,158.0
bookh_7376,Mallorca,Finca Ses Rotes,4.8,550.0
bookh_7377,Mallorca,Finca Sestelrica,4.6,161.0
bookh_7378,Mallorca,Finca Short De Conies 2,4.2,4.96
bookh_7379,Mallorca,Finca So na Sopa,4.5,4.06
bookh_7380,Mallorca,Finca Sol y Mar Es Trenc,4.8,187.0
bookh_7381,Mallorca,Finca Som Llum,4.8,1.74
bookh_7382,Mallorca,Finca Son Ametler,4.8,254.0
bookh_7383,Mallorca,Finca Son Cladera,4.8,237.5
bookh_7384,Mallorca,Finca Son Colom -Finca Sun Club Home-,5.0,862.0
bookh_7385,Mallorca,Finca Son Favar Capdepera,4.2,3.58
bookh_7386,Mallorca,Finca Son Fornes,4.2,2.5
bookh_7387,Mallorca,Finca Son Macia,5.0,686.0
bookh_7388,Mallorca,Finca Son Manyo 225,5.0,2.09
bookh_7389,Mallorca,Finca Son Pol,3.5,4.36
bookh_7390,Mallorca,Finca Son Pou,4.1,4.0
bookh_7391,Mallorca,Finca Son Puca,5.0,1.81
bookh_7392,Mallorca,Finca Son Puça,4.2,2.26
bookh_7393,Mallorca,Finca Son Valentí,4.2,1.5
bookh_7394,Mallorca,Finca Son Xona,4.2,2.79
bookh_7395,Mallorca,Finca Sun Club Home,4.2,764.0
bookh_7396,Mallorca,Finca Thalassa,5.0,3.41
bookh_7397,Mallorca,Finca Tito y Yaya,4.2,3.36
bookh_7398,Mallorca,Fincahotel Los Naranjos,4.7,233.25
bookh_7399,Mallorca,First Line,4.2,483.5
bookh_7400,Mallorca,Flamboyan Caribe Hotel & Spa,4.0,128.67
bookh_7401,Mallorca,Flor de Mandarina,4.0,97.33
bookh_7402,Mallorca,FLOR los Almendros Apartamentos,4.2,198.0
bookh_7403,Mallorca,FLOR los Almendros Hotel,4.2,148.0
bookh_7404,Mallorca,Fonda Llabres Boutique,4.4,131.6
bookh_7405,Mallorca,Font,4.2,1.79
bookh_7406,Mallorca,Fontdemalany,3.5,2.37
bookh_7407,Mallorca,Fonts Ufanes,4.2,977.0
bookh_7408,Mallorca,Fontsanta Hotel Thermal & Spa - Adults Only,4.6,557.33
bookh_7409,Mallorca,Forenna Hostel,4.0,65.25
bookh_7410,Mallorca,Formentera 1,4.8,459.23
bookh_7411,Mallorca,Formentera 2,4.3,688.62
bookh_7412,Mallorca,Formentorgloria,4.7,1.07
bookh_7413,Mallorca,Fornalutx Petit Hotel - Bed & Breakfast,4.0,124.67
bookh_7414,Mallorca,Forum Boutique Hotel & Spa - Adults Only,4.8,212.75
bookh_7415,Mallorca,Four Seasons Resort Mallorca at Formentor,4.5,1.73
bookh_7416,Mallorca,Francisca,4.2,830.0
bookh_7417,Mallorca,Frente al mar,4.2,1.33
bookh_7418,Mallorca,Gala,4.5,452.0
bookh_7419,Mallorca,Galaxia Boutique Hotel,3.6,154.0
bookh_7420,Mallorca,Galiota Dos,4.2,287.76
bookh_7421,Mallorca,Garau Petit Hotel,4.2,78.0
bookh_7422,Mallorca,Garballo,4.3,1.16
bookh_7423,Mallorca,Garbi Cala Millor,3.8,239.33
bookh_7424,Mallorca,Garden Saladina - Adults Only,4.2,116.75
bookh_7425,Mallorca,Garlanda 1,3.2,1.54
bookh_7426,Mallorca,Garriga d'Alcudiola,4.2,1.16
bookh_7427,Mallorca,Gasthaus Orsi,3.0,246.0
bookh_7428,Mallorca,Gavimar Ariel Chico Hotel and Apartments,3.5,266.0
bookh_7429,Mallorca,Gavimar Cala Gran Hotel and Apartments,3.4,211.0
bookh_7430,Mallorca,Gavina d'Or,4.7,1.26
bookh_7431,Mallorca,Gemelos,4.6,5.5
bookh_7432,Mallorca,Globales America,3.9,220.0
bookh_7433,Mallorca,Globales Bouganvilla,3.6,311.0
bookh_7434,Mallorca,Globales Cala Bona,4.2,218.0
bookh_7435,Mallorca,Globales Cala Viñas Adults Only 16+,4.0,318.0
bookh_7436,Mallorca,Globales Don Pedro - Adults Only,4.0,172.67
bookh_7437,Mallorca,Globales Mimosa,3.8,262.0
bookh_7438,Mallorca,Globales Nova,3.9,351.0
bookh_7439,Mallorca,Globales Palmanova Palace,3.4,161.0
bookh_7440,Mallorca,Globales Panamá - Adults Only,4.0,254.67
bookh_7441,Mallorca,Globales Samoa,3.9,217.0
bookh_7442,Mallorca,Globales Santa Lucia - Adults Only 18,3.7,245.0
bookh_7443,Mallorca,Globales Simar,3.4,112.0
bookh_7444,Mallorca,Globales Torrenova,3.7,128.0
bookh_7445,Mallorca,Globales Verdemar,4.0,203.0
bookh_7446,Mallorca,Gloria Seaviews,4.2,268.0
bookh_7447,Mallorca,Goixa,4.2,1.11
bookh_7448,Mallorca,Gomila Palma Apartments,4.0,103.44
bookh_7449,Mallorca,Gotmar Beach Is A Modern,4.2,7.96
bookh_7450,Mallorca,GPRO Valparaiso Palace & Spa,4.2,190.16
bookh_7451,Mallorca,Gran Hotel Soller,4.5,181.75
bookh_7452,Mallorca,Gran Sol Family 2,3.6,1.29
bookh_7453,Mallorca,Gran Sol Family 4,4.5,406.7
bookh_7454,Mallorca,Gran Sol Family 5,3.6,406.7
bookh_7455,Mallorca,Gran Sol Family 6,3.5,1.39
bookh_7456,Mallorca,Gran Sol Family 7,2.9,1.39
bookh_7457,Mallorca,Gran Sol Family 8,4.0,406.7
bookh_7458,Mallorca,Gran Vista Mar,4.8,4.96
bookh_7459,Mallorca,Grand Hotel Son Net,4.8,467.03
bookh_7460,Mallorca,Green Bike,4.5,4.16
bookh_7461,Mallorca,Ground Floor Xiprer,4.2,421.0
bookh_7462,Mallorca,Grupotel Acapulco Playa - Adults Only,4.3,151.0
bookh_7463,Mallorca,Grupotel Aguait Resort & Spa - Adults Only,4.5,109.82
bookh_7464,Mallorca,Grupotel Alcudia Pins,4.0,140.0
bookh_7465,Mallorca,Grupotel Alcudia Suite,4.1,147.0
bookh_7466,Mallorca,Grupotel Amapola,4.2,118.33
bookh_7467,Mallorca,Grupotel Cala Marsal Nature Hotel - New Reopening 2025,4.0,82.25
bookh_7468,Mallorca,Grupotel Dunamar,4.5,176.67
bookh_7469,Mallorca,Grupotel Farrutx,4.2,92.0
bookh_7470,Mallorca,Grupotel Gran Vista & Spa,4.2,89.0
bookh_7471,Mallorca,Grupotel Los Príncipes & Spa,4.2,146.87
bookh_7472,Mallorca,Grupotel Mallorca Mar,4.2,140.67
bookh_7473,Mallorca,Grupotel Maritimo,4.5,110.67
bookh_7474,Mallorca,Grupotel Molins,4.6,328.67
bookh_7475,Mallorca,Grupotel Montecarlo,4.2,94.0
bookh_7476,Mallorca,Grupotel Natura Playa,4.3,173.33
bookh_7477,Mallorca,Grupotel Nilo & Spa,4.3,135.0
bookh_7478,Mallorca,Grupotel Orient,4.0,133.0
bookh_7479,Mallorca,Grupotel Parc Natural & Spa,4.7,379.54
bookh_7480,Mallorca,Grupotel Picafort Beach,4.2,183.5
bookh_7481,Mallorca,Grupotel Playa Camp de Mar - Adults Only,4.4,141.56
bookh_7482,Mallorca,Grupotel Playa de Palma Suites & Spa,4.5,160.5
bookh_7483,Mallorca,Grupotel Port D´Alcudia,4.3,143.5
bookh_7484,Mallorca,Grupotel Rocador - Adults Only,4.3,226.78
bookh_7485,Mallorca,Grupotel Taurus Park,4.1,102.4
bookh_7486,Mallorca,Guya Wave Hotel,4.0,73.25
bookh_7487,Mallorca,H10 Casa del Mar,4.0,179.33
bookh_7488,Mallorca,"Hacienda Son Antem Golf Resort, Autograph Collection",4.3,223.13
bookh_7489,Mallorca,Hapimag Resort Paguera,4.5,242.25
bookh_7490,Mallorca,Helios Mallorca Hotel & Apartments,4.6,78.5
bookh_7491,Mallorca,Hermanas Femenias,3.8,886.0
bookh_7492,Mallorca,Hesperia Ciudad de Mallorca,4.0,142.95
bookh_7493,Mallorca,Hibiscus,4.2,394.6
bookh_7494,Mallorca,Hilton Mallorca Galatzo,4.2,276.55
bookh_7495,Mallorca,Hipotels Bahia Cala Millor - Adults Only,4.5,106.0
bookh_7496,Mallorca,Hipotels Bahía Grande Aparthotel,4.4,205.0
bookh_7497,Mallorca,Hipotels Cala Millor Park,4.4,114.15
bookh_7498,Mallorca,Hipotels Coma Gran,4.3,88.0
bookh_7499,Mallorca,Hipotels Don Juan,4.3,94.0
bookh_7500,Mallorca,Hipotels Dunas Aparthotel,4.3,112.0
bookh_7501,Mallorca,Hipotels Eurotel Punta Rotja Spa-Golf,4.4,87.5
bookh_7502,Mallorca,Hipotels Flamenco,4.5,84.0
bookh_7503,Mallorca,Hipotels Gran Playa de Palma,4.5,367.0
bookh_7504,Mallorca,Hipotels Hipocampo - Adults Only,4.5,101.0
bookh_7505,Mallorca,Hipotels Hipocampo Playa,4.4,123.0
bookh_7506,Mallorca,Hipotels Mediterraneo Club,4.2,140.5
bookh_7507,Mallorca,Hipotels Mediterraneo Hotel - Adults Only,4.5,131.0
bookh_7508,Mallorca,Hipotels Mercedes Aparthotel,4.3,160.0
bookh_7509,Mallorca,Hipotels Said,4.4,78.5
bookh_7510,Mallorca,Historica house with Pool free wifi,4.2,6.37
bookh_7511,Mallorca,Historical village house from 1930s,4.2,431.0
bookh_7512,Mallorca,HM Alma Beach - Adults Only,4.1,124.33
bookh_7513,Mallorca,HM Ayron Park - Adults Only,4.3,166.11
bookh_7514,Mallorca,HM Balanguera,4.3,136.33
bookh_7515,Mallorca,HM Balanguera Beach - Adults Only,4.2,126.33
bookh_7516,Mallorca,HM Dunas Blancas,4.0,114.82
bookh_7517,Mallorca,HM Gran Fiesta,4.2,145.11
bookh_7518,Mallorca,HM Isabela-Adults Only,4.2,142.29
bookh_7519,Mallorca,HM Jaime III,4.3,186.62
bookh_7520,Mallorca,HM Mar Blau,4.0,70.0
bookh_7521,Mallorca,HM Martinique,3.7,112.64
bookh_7522,Mallorca,HM Palma Blanc,4.2,177.19
bookh_7523,Mallorca,HM Tropical,4.2,141.47
bookh_7524,Mallorca,Holytom Puerto Pollensa,3.2,560.02
bookh_7525,Mallorca,Hoposa Bahia,4.5,223.11
bookh_7526,Mallorca,Hoposa Costa D'or - Adults Only,4.4,169.73
bookh_7527,Mallorca,Hoposa Cultural Boutique,4.2,175.0
bookh_7528,Mallorca,Hoposa Daina- Adults Only,4.3,282.91
bookh_7529,Mallorca,Hoposa Hotel & Apartaments VillaConcha,4.4,168.0
bookh_7530,Mallorca,Hoposa Montelin,4.2,199.54
bookh_7531,Mallorca,Hoposa Niu,4.5,161.82
bookh_7532,Mallorca,Hoposa Pollensamar Apartamentos,4.3,222.33
bookh_7533,Mallorca,Hoposa Pollentia - Adults Only,4.5,202.75
bookh_7534,Mallorca,Hoposa Uyal,4.3,265.36
bookh_7535,Mallorca,Horlandis,4.2,1.54
bookh_7536,Mallorca,Hort Petit de Ternelles,4.2,3.45
bookh_7537,Mallorca,Hortella -Ecofinca-,4.0,2.08
bookh_7538,Mallorca,"Hospes Maricel y Spa, Palma de Mallorca, a Member of Design Hotels",4.3,322.67
bookh_7539,Mallorca,Hostal Alce,3.1,114.33
bookh_7540,Mallorca,Hostal Alcina,4.0,114.12
bookh_7541,Mallorca,Hostal Atlanta,4.0,42.67
bookh_7542,Mallorca,Hostal Blanca,4.2,178.0
bookh_7543,Mallorca,Hostal Bonany,4.3,77.0
bookh_7544,Mallorca,Hostal Boutique Canyamel,4.2,216.67
bookh_7545,Mallorca,Hostal Brisa Marina,4.0,79.44
bookh_7546,Mallorca,Hostal Ca'n Pep,4.2,88.2
bookh_7547,Mallorca,Hostal Ca'n Tiu,4.0,67.33
bookh_7548,Mallorca,Hostal Cala Llombards,3.6,125.33
bookh_7549,Mallorca,Hostal Catalina Vera,4.5,109.0
bookh_7550,Mallorca,Hostal des Bovol,4.8,1.71
bookh_7551,Mallorca,Hostal Doris - Adults Only,4.7,144.17
bookh_7552,Mallorca,Hostal Floridita Adults Only,3.6,95.44
bookh_7553,Mallorca,Hostal HPC Porto Colom,3.9,69.78
bookh_7554,Mallorca,Hostal Jakiton,4.2,75.71
bookh_7555,Mallorca,Hostal Leo d'Or,4.5,129.0
bookh_7556,Mallorca,Hostal Mar del Plata,4.2,77.67
bookh_7557,Mallorca,Hostal Nadal,4.0,84.5
bookh_7558,Mallorca,Hostal Neptuno,4.3,109.2
bookh_7559,Mallorca,Hostal Oasis Dor,3.9,102.0
bookh_7560,Mallorca,Hostal Playa de Palma,4.3,113.33
bookh_7561,Mallorca,Hostal Pons,4.0,430.0
bookh_7562,Mallorca,Hostal Port Corona,3.9,76.57
bookh_7563,Mallorca,Hostal Residencia Alma,3.6,64.9
bookh_7564,Mallorca,Hostal Residencia San Francisco,3.0,84.2
bookh_7565,Mallorca,Hostal Residencia Sutimar,4.5,139.5
bookh_7566,Mallorca,Hostal Restaurante Playa,4.2,141.0
bookh_7567,Mallorca,Hostal Roberto,4.2,55.0
bookh_7568,Mallorca,Hostal Sa Baronia,4.2,120.0
bookh_7569,Mallorca,Hostal San Francisco,4.0,77.0
bookh_7570,Mallorca,Hostal Talamanca,3.5,173.5
bookh_7571,Mallorca,Hostal Tierramar,3.8,59.17
bookh_7572,Mallorca,Hostal Villa Maruja,4.2,59.11
bookh_7573,Mallorca,Hostal Villa Verde-Adults Only,4.2,143.0
bookh_7574,Mallorca,Hostal Vista Alegre,3.2,166.24
bookh_7575,Mallorca,Hostel Sóller,4.3,53.48
bookh_7576,Mallorca,Hotel Abelay,4.2,97.0
bookh_7577,Mallorca,"Hotel Agua Beach ""Adults only""",4.0,221.0
bookh_7578,Mallorca,Hotel Almudaina,4.4,203.6
bookh_7579,Mallorca,Hotel Amic Can Pastilla,3.4,77.0
bookh_7580,Mallorca,Hotel Amic Colon,3.8,101.05
bookh_7581,Mallorca,Hotel Amic Gala,3.8,89.67
bookh_7582,Mallorca,Hotel Amic Horizonte,4.0,101.95
bookh_7583,Mallorca,Hotel Amic Miraflores,3.8,90.33
bookh_7584,Mallorca,Hotel Amoros,4.1,100.5
bookh_7585,Mallorca,Hotel Ankaa - Adults Only,4.2,137.67
bookh_7586,Mallorca,Hotel Antares,4.0,93.0
bookh_7587,Mallorca,Hotel Antigua Palma - Casa Noble,4.7,281.67
bookh_7588,Mallorca,Hotel-Apartment Modern Studio,4.5,313.0
bookh_7589,Mallorca,Hotel Araxa - Adults Only,4.2,87.14
bookh_7590,Mallorca,Hotel Artmadams,4.3,142.84
bookh_7591,Mallorca,Hotel Astoria Playa Adults Only 4* Sup,4.5,158.25
bookh_7592,Mallorca,Hotel Atolon & Kaafu Beach Club,4.4,175.0
bookh_7593,Mallorca,Hotel Aubamar Bali,4.4,94.0
bookh_7594,Mallorca,Hotel Aubamar Suites & Spa,4.5,179.71
bookh_7595,Mallorca,Hotel Bahia,4.2,141.27
bookh_7596,Mallorca,Hotel Balear,3.8,92.67
bookh_7597,Mallorca,Hotel Basilica,4.8,229.38
bookh_7598,Mallorca,Hotel Baviera,4.5,139.0
bookh_7599,Mallorca,Hotel Be Live Adults Only Marivent,4.0,112.26
bookh_7600,Mallorca,Hotel Bella Mar,3.7,82.0
bookh_7601,Mallorca,Hotel Bella Playa & Spa,4.5,219.0
bookh_7602,Mallorca,Hotel Bellavista,3.9,77.0
bookh_7603,Mallorca,Hotel Bendinat,4.4,342.55
bookh_7604,Mallorca,Hotel Best Delta,4.2,174.0
bookh_7605,Mallorca,HOTEL BINI,4.4,88.3
bookh_7606,Mallorca,Hotel Biniamar,4.2,210.0
bookh_7607,Mallorca,Hotel Bon Sol Resort & Spa,4.5,248.75
bookh_7608,Mallorca,Hotel Born,4.3,227.82
bookh_7609,Mallorca,Hotel Bosch Boutique,4.2,171.67
bookh_7610,Mallorca,Hotel Boutique Bon Repos - Adults Only,3.6,170.0
bookh_7611,Mallorca,Hotel Boutique Can Pocovi,4.5,234.6
bookh_7612,Mallorca,Hotel Boutique Minister 4Sup,4.5,243.0
bookh_7613,Mallorca,Hotel Brismar,3.6,180.0
bookh_7614,Mallorca,Hotel Ca'n Bonico,4.6,229.0
bookh_7615,Mallorca,HOTEL CA'N UETAM,5.0,207.33
bookh_7616,Mallorca,Hotel Cala Fornells,4.6,260.2
bookh_7617,Mallorca,Hotel Cala Gat,4.3,217.0
bookh_7618,Mallorca,Hotel Cala Murada,4.2,133.0
bookh_7619,Mallorca,Hotel Cala Sant Vicenç - Adults Only,4.7,168.11
bookh_7620,Mallorca,Hotel Calatrava,4.7,353.42
bookh_7621,Mallorca,Hotel Calimera Fido Gardens,4.0,197.0
bookh_7622,Mallorca,Hotel Can Abril,4.5,171.73
bookh_7623,Mallorca,Hotel Can Alomar,4.8,347.71
bookh_7624,Mallorca,Hotel Can Cera,4.8,350.0
bookh_7625,Mallorca,Hotel Can Cirera,4.5,286.47
bookh_7626,Mallorca,Hotel Can Moragues,4.5,118.25
bookh_7627,Mallorca,Hotel Can Quetglas,4.5,349.0
bookh_7628,Mallorca,Hotel Can Riera,4.5,107.5
bookh_7629,Mallorca,Hotel Can Simo,4.0,115.67
bookh_7630,Mallorca,Hotel Cappuccino - Palma,4.6,343.4
bookh_7631,Mallorca,Hotel Capri,4.2,118.0
bookh_7632,Mallorca,Hotel Capricho,4.5,121.44
bookh_7633,Mallorca,Hotel Casa Bougainvillea,4.5,117.14
bookh_7634,Mallorca,Hotel Casablanca,4.3,150.5
bookh_7635,Mallorca,Hotel Ciutat Jardi,4.2,251.2
bookh_7636,Mallorca,Hotel Clumba,4.0,159.5
bookh_7637,Mallorca,Hotel Colonial,4.5,121.33
bookh_7638,Mallorca,Hotel Coronado Thalasso & Spa,4.2,256.33
bookh_7639,Mallorca,Hotel Cort,4.5,269.47
bookh_7640,Mallorca,Hotel Costa Azul,4.2,136.38
bookh_7641,Mallorca,Hotel Costa Mediterraneo,3.2,54.0
bookh_7642,Mallorca,Hotel Creta Paguera,4.8,174.33
bookh_7643,Mallorca,Hotel Creu de Tau Art&Spa-Adults only,4.8,589.67
bookh_7644,Mallorca,Hotel Cupidor,4.0,122.0
bookh_7645,Mallorca,Hotel d'Or,4.0,286.0
bookh_7646,Mallorca,Hotel de Mar Gran Meliá - Adults Only - The Leading Hotels of the World,4.2,626.34
bookh_7647,Mallorca,Hotel Eden Nord Soller,3.9,202.0
bookh_7648,Mallorca,Hotel Eden Palma Playa Adults Only,4.2,179.33
bookh_7649,Mallorca,Hotel Eden Soller,4.2,145.4
bookh_7650,Mallorca,Hotel El Guía,4.3,113.2
bookh_7651,Mallorca,Hotel Eolo,4.0,88.4
bookh_7652,Mallorca,Hotel Es Blau Des Nord,4.3,117.71
bookh_7653,Mallorca,Hotel Es Port,4.5,305.0
bookh_7654,Mallorca,Hotel Esplendido,4.7,332.57
bookh_7655,Mallorca,Hotel Feliz,4.5,255.33
bookh_7656,Mallorca,Hotel Florida Magaluf - Adults Only,4.5,148.44
bookh_7657,Mallorca,Hotel Foners,3.9,148.5
bookh_7658,Mallorca,Hotel Forn Nou,4.5,134.47
bookh_7659,Mallorca,Hotel Gami Adults Only,3.4,80.8
bookh_7660,Mallorca,Hotel Gloria de Sant Jaume,4.8,452.24
bookh_7661,Mallorca,Hotel Gracia,4.4,177.0
bookh_7662,Mallorca,Hotel Hispania,4.0,205.0
bookh_7663,Mallorca,Hotel Honucai,4.3,175.0
bookh_7664,Mallorca,Hotel Hostal Cuba,4.2,220.47
bookh_7665,Mallorca,Hotel Illa d'Or & Club Apts 4* Sup,4.5,225.27
bookh_7666,Mallorca,Hotel Ilusion Calma & Spa,4.0,81.0
bookh_7667,Mallorca,Hotel Ilusion Moreyo - Adults Only,4.2,119.0
bookh_7668,Mallorca,Hotel Iris - Only Adults,3.5,112.0
bookh_7669,Mallorca,Hotel Isla de Cabrera,4.3,244.0
bookh_7670,Mallorca,Hotel Ivory Playa Sports & Spa,4.3,82.0
bookh_7671,Mallorca,Hotel Joan Miró Museum,4.3,120.92
bookh_7672,Mallorca,Hotel Kilimanjaro,4.0,137.0
bookh_7673,Mallorca,Hotel La Pergola Mallorca,4.5,129.41
bookh_7674,Mallorca,Hotel la Vila,4.0,155.7
bookh_7675,Mallorca,Hotel Las Arenas,4.2,166.0
bookh_7676,Mallorca,Hotel Marbel,3.6,87.28
bookh_7677,Mallorca,Hotel Marina,4.3,158.2
bookh_7678,Mallorca,Hotel Millor Sol,4.0,170.0
bookh_7679,Mallorca,Hotel MiM Mallorca & Spa - Adults Only,4.4,179.0
bookh_7680,Mallorca,Hotel Mirador,4.0,169.1
bookh_7681,Mallorca,Hotel Miramar,4.0,217.0
bookh_7682,Mallorca,Hotel Miramar Mallorca,4.5,183.0
bookh_7683,Mallorca,Hotel Morlans,4.2,154.67
bookh_7684,Mallorca,Hotel Morlans Suites - Adults Only,4.3,206.45
bookh_7685,Mallorca,Hotel Moré,4.1,159.33
bookh_7686,Mallorca,Hotel Na Forana,4.2,195.5
bookh_7687,Mallorca,Hotel Negresco - Adults Only,4.4,305.0
bookh_7688,Mallorca,Hotel Nord Boutique,4.7,237.0
bookh_7689,Mallorca,Hotel Nou Can Guillem,3.7,124.0
bookh_7690,Mallorca,Hotel Obelisco,4.2,184.45
bookh_7691,Mallorca,Hotel Pabisa Chico,4.0,183.0
bookh_7692,Mallorca,Hotel Pabisa Sofia,4.0,118.67
bookh_7693,Mallorca,Hotel Palladium,4.1,107.84
bookh_7694,Mallorca,"Hotel Palma Bellver , Affiliated by Meliá",4.0,152.11
bookh_7695,Mallorca,Hotel Paradiso Garden,4.5,142.2
bookh_7696,Mallorca,Hotel Petit Cala Fornells,4.2,304.0
bookh_7697,Mallorca,Hotel Playa Mondrago,4.2,135.33
bookh_7698,Mallorca,Hotel Playa Sol,4.0,61.88
bookh_7699,Mallorca,Hotel Playas de Paguera,4.0,117.0
bookh_7700,Mallorca,Hotel Principe Wellness&Spa,4.2,119.0
bookh_7701,Mallorca,Hotel Raxa,3.7,112.0
bookh_7702,Mallorca,Hotel & Restaurant Jardi d'Artà,4.7,246.25
bookh_7703,Mallorca,Hotel Riu Bravo - 0'0 All Inclusive,4.2,253.0
bookh_7704,Mallorca,Hotel Riu Concordia,4.3,124.5
bookh_7705,Mallorca,Hotel Riu Festival,4.2,117.5
bookh_7706,Mallorca,Hotel Riu Playa Park - 0'0 All Inclusive,4.2,296.0
bookh_7707,Mallorca,Hotel Riu San Francisco - Adults Only,4.1,167.0
bookh_7708,Mallorca,Hotel Riutort,3.6,68.67
bookh_7709,Mallorca,Hotel ROC Illetas & SPA,4.2,232.11
bookh_7710,Mallorca,Hotel Rocamar,4.3,524.22
bookh_7711,Mallorca,Hotel Rosella affiliated by Intelier,4.0,128.71
bookh_7712,Mallorca,Hotel Rural Es Riquers,4.7,157.0
bookh_7713,Mallorca,Hotel Rural S'Olivaret & Spa,4.5,219.67
bookh_7714,Mallorca,Hotel Rural Son Mas - 4*,4.7,424.0
bookh_7715,Mallorca,Hotel Sa Franquesa Nova,4.7,231.4
bookh_7716,Mallorca,Hotel Samos,4.0,109.0
bookh_7717,Mallorca,Hotel San Lorenzo - Adults Only,4.5,192.75
bookh_7718,Mallorca,Hotel Santanyi Port,4.3,157.31
bookh_7719,Mallorca,Hotel Saratoga,4.4,232.4
bookh_7720,Mallorca,Hotel Segles - Turismo de Interior,4.5,135.11
bookh_7721,Mallorca,Hotel Selva Arenal,3.8,77.14
bookh_7722,Mallorca,Hotel Serrano Palace,4.4,202.5
bookh_7723,Mallorca,Hotel Ses Puntetes,4.5,269.0
bookh_7724,Mallorca,Hotel Sis Pins,4.1,110.0
bookh_7725,Mallorca,Hotel Son Caliu Spa Oasis,4.5,277.57
bookh_7726,Mallorca,Hotel Son Molí Country House,4.6,445.57
bookh_7727,Mallorca,Hotel Son Trobat Wellness & Spa,4.7,208.0
bookh_7728,Mallorca,Hotel Son Xotano,4.8,468.0
bookh_7729,Mallorca,Hotel & Spa S'Entrador Playa,4.4,180.0
bookh_7730,Mallorca,Hotel Sur,3.9,89.0
bookh_7731,Mallorca,Hotel Teide,3.7,111.0
bookh_7732,Mallorca,Hotel THB Gran Bahía,4.2,205.0
bookh_7733,Mallorca,Hotel Timor,4.2,153.67
bookh_7734,Mallorca,Hotel Torre Azul & Spa - Adults Only,3.9,190.0
bookh_7735,Mallorca,Hotel Torá,4.3,112.0
bookh_7736,Mallorca,Hotel Valldemossa - The new brand by It Mallorca,4.8,631.0
bookh_7737,Mallorca,Hotel Venecia Paguera,4.2,121.0
bookh_7738,Mallorca,Hotel Vibra Beverly Playa,3.9,176.8
bookh_7739,Mallorca,Hotel Vibra Palma Cactus,4.2,198.67
bookh_7740,Mallorca,Hotel Victoria Gran Meliá,4.3,265.19
bookh_7741,Mallorca,Hotel Villa Barbara,3.3,66.9
bookh_7742,Mallorca,Hotel Villa Chiquita - Adults Only - Over 12,4.5,241.67
